"id","create_uid","create_date","write_uid","tgl_penempatan","write_date","alamat_penempatan","telp_penempatan","name","jenis_penempatan","pelatihan_id","jml_penempatan"
179,5,2020-06-09 20:43:19,5,2019-12-05,2020-06-09 20:43:19,MENGANTI SURABAYA,,FIF GROUP,Formal,1095,1
180,5,2020-06-09 20:43:19,5,2020-02-05,2020-06-09 20:43:19,SURABAYA,,HOTEL BRAVA,Formal,1095,1
181,5,2020-06-09 20:43:19,5,2020-01-06,2020-06-09 20:43:19,SIDOARJO,,PT. TARLAND ,Formal,1095,1
182,5,2020-06-09 20:43:19,5,2020-01-21,2020-06-09 20:43:19,SURABAYA,,HOTEL BRAVA,Formal,1095,1
183,5,2020-06-09 20:43:19,5,2020-01-06,2020-06-09 20:43:19,SURABAYA,,PT. TEDMONINDO GROUP,Formal,1095,1
184,5,2020-06-09 21:07:21,5,2019-09-25,2020-06-09 21:07:21,SURABAYA,,DINAS KOMINFO ,Formal,1096,1
185,5,2020-06-09 21:07:21,5,2020-01-06,2020-06-09 21:07:21,SURABAYA,,PT. BALAI JAYA ABADI,Formal,1096,1
186,5,2020-06-09 21:07:21,5,2020-01-06,2020-06-09 21:07:21,SURABAYA,,PT. GLOBAL IMO,Formal,1096,1
187,5,2020-06-09 21:07:21,5,2019-11-08,2020-06-09 21:07:21,SIDOARJO,,PT. VIRA AIR,Formal,1096,1
188,5,2020-06-09 21:07:21,5,2020-01-07,2020-06-09 21:07:21,SIDOARJO,,PT. ZENITH,Formal,1096,1
189,5,2020-06-09 21:07:21,5,2020-01-08,2020-06-09 21:07:21,SIDOARJO,,PT. ALAM JAYA,Formal,1096,1
190,5,2020-06-09 21:07:21,5,2019-10-09,2020-06-09 21:07:21,SIDOARJO,,PT. ANDALAN PASIFIC SAMUDRA,Formal,1096,1
191,5,2020-06-09 21:07:21,5,2019-09-24,2020-06-09 21:07:21,SURABAYA,,WIRAUSAHA,Formal,1096,1
192,5,2020-06-09 21:07:21,5,2019-10-09,2020-06-09 21:07:21,SURABAYA,,CV. MNOTEKINDO,Formal,1096,1
193,5,2020-06-09 21:07:21,5,2019-10-09,2020-06-09 21:07:21,SIDOARJO,,GURU,Formal,1096,1
194,5,2020-06-09 21:07:21,5,2019-10-09,2020-06-09 21:07:21,SIDOARJO,,PT. ATLANTIK SAMUDRA,Formal,1096,1
195,5,2020-06-09 21:07:21,5,2020-01-06,2020-06-09 21:07:21,SURABAYA,,PT. EKA MAS PASIFIC,Formal,1096,1
196,5,2020-06-09 21:07:21,5,2020-01-07,2020-06-09 21:07:21,SURABAYA,,PT. BUANA MEGAH,Formal,1096,1
197,5,2020-06-09 21:07:21,5,2020-01-08,2020-06-09 21:07:21,SURABAYA,,PT. BUMI PERSADA,Formal,1096,1
198,5,2020-06-09 21:28:30,5,2020-05-06,2020-06-09 21:28:30,SURABAYA,,TOENG MARKET,Formal,1097,1
199,5,2020-06-09 21:28:30,5,2020-03-05,2020-06-09 21:28:30,SURABAYA,,PT. MITRA INSAN SEJAHTERA,Formal,1097,1
200,5,2020-06-09 21:28:30,5,2020-05-05,2020-06-09 21:38:22,SIDOARJO,,PT. WOWRACK INDONESIA,Formal,1097,1
201,5,2020-06-09 21:38:22,5,2020-01-07,2020-06-09 21:38:22,SURABAYA,,PT. DHARMA ANUGRAH INDAH ,Formal,1097,1
202,5,2020-06-09 21:38:22,5,2020-01-06,2020-06-09 21:38:22,SURABAYA,,TEA FACTORY,Formal,1097,1
203,5,2020-06-09 21:38:22,5,2020-03-10,2020-06-09 21:38:22,SIDOARJOP,,PT. WAHANA KOSMETIKA INDONESIA,Formal,1097,1
204,5,2020-06-09 21:38:22,5,2020-05-12,2020-06-09 21:38:22,SURABAYA,,PT. MASIYA DISTRA,Formal,1097,1
205,5,2020-06-09 21:38:22,5,2020-05-18,2020-06-09 21:38:22,SURABAYA,,PT. PENGUIN INDONESIA,Formal,1097,1
206,5,2020-06-09 21:38:22,5,2020-01-17,2020-06-09 21:38:22,SURABAYA,,TEA FACTORY,Formal,1097,1
207,5,2020-06-09 21:38:22,5,2019-11-12,2020-06-09 21:38:22,SIDOARJO,,PT. INSPIRASI PRIMA INDONESIA,Formal,1097,1
208,5,2020-06-09 21:38:22,5,2020-01-14,2020-06-09 21:38:22,SURABAYA,,NOVOTEL,Formal,1097,1
209,5,2020-06-09 21:38:22,5,2020-01-07,2020-06-09 21:38:22,GRESIK,,PT. GDC MULTI SARANA,Formal,1097,1
210,5,2020-06-09 21:38:22,5,2019-12-20,2020-06-09 21:38:22,SURABAYA,,KOMPAS TV,Formal,1097,1
211,5,2020-06-09 21:38:22,5,2020-03-10,2020-06-09 21:38:22,SIDOARJO,,JACOBIS,Formal,1097,1
212,5,2020-06-09 21:38:22,5,2020-05-05,2020-06-09 21:38:22,SURABAYA,,VINC DESAIN DIGITAL PRINTING,Formal,1097,1
1740,5,2020-07-13 08:38:55,5,2020-05-12,2020-07-13 08:38:55,SIDOARJO,,PT. INDO PRIMA GEMILANG,Formal,1165,1
1741,5,2020-07-13 08:38:55,5,2020-05-13,2020-07-13 08:38:55,SIDOARJO,,PT. JAPFA COMFEED,Formal,1165,1
2352,16,2020-07-16 07:56:25,16,2019-09-23,2020-07-16 07:56:25,"Jl. Mauni, Pesantren, Kota Kediri",,CV. Gudang Teknik,Formal,1859,1
2353,16,2020-07-16 07:56:25,16,2019-09-30,2020-07-16 07:56:25,"Ruko Bussiness Center 1, Pare",,BFI FInance,Formal,1859,1
217,5,2020-06-10 03:08:53,5,2020-05-12,2020-06-10 03:08:53,SIDOARJO,,LAMIPAK PIMULA,Formal,1107,1
218,5,2020-06-10 03:08:53,5,2020-05-14,2020-06-10 03:08:53,SIDOARJO,,PT. SPUNINDO,Formal,1107,1
213,5,2020-06-10 03:08:53,5,2020-05-12,2020-06-10 03:08:53,SURABAYA,,PT. ANTAKESUMA INTI RAHARJA ,Formal,1107,1
215,5,2020-06-10 03:08:53,5,2020-05-13,2020-06-10 03:08:53,SIDOARJO,,VINCENT MAESTRO GROUP,Formal,1107,1
216,5,2020-06-10 03:08:53,5,2020-05-12,2020-06-10 03:08:53,SURABAYA,,NUSANTARA SAKTI GROUP,Formal,1107,1
219,5,2020-06-10 03:08:53,5,2020-05-13,2020-06-10 03:08:53,SURABAYA,,VEGA ELEKTRONIK,Formal,1107,1
220,5,2020-06-10 03:08:53,5,2020-01-14,2020-06-10 03:08:53,RIAU,,WEJATI,Formal,1107,1
221,5,2020-06-10 03:08:53,5,2020-05-11,2020-06-10 03:08:53,SURABAYA,,NUSANTARA SAKTI GROUP,Formal,1107,1
222,5,2020-06-10 03:08:53,5,2020-05-12,2020-06-10 03:08:53,SIDOARJO,,PT. GRANDE FAMILY VIEW,Formal,1107,1
223,5,2020-06-10 03:08:53,5,2020-05-12,2020-06-10 03:08:53,SIDOARJO,,GENAP ELEKTRONIK,Formal,1107,1
2348,16,2020-07-16 07:56:25,16,2019-10-03,2020-07-16 07:56:25,Gresik,,PT. Everwin,Formal,1859,2
2354,16,2020-07-16 07:56:25,16,2019-10-07,2020-07-16 07:56:25,"Sukoharjo, Jawa Tengah",,PT. Sri Rejeki Isman Tbk,Formal,1859,2
2943,16,2020-07-17 07:20:04,16,2019-05-11,2020-07-17 07:20:04,"Jl. Letjen Sutoyo, Pare, Kediri",-,Putra Sentosa Mandiri,Informal,1720,3
2946,16,2020-07-17 07:20:04,16,2019-05-11,2020-07-17 07:20:04,Jl. HOS Cokroaminoto 37 Ds. Tulungrejo Kec. Pare,-,Trijaya Motor,Informal,1720,3
224,5,2020-06-10 03:08:53,5,2020-05-13,2020-06-10 03:08:53,SIDOARJO,,PT. BETJIK BJOYO,Formal,1107,1
225,5,2020-06-10 03:08:53,5,2020-02-18,2020-06-10 03:08:53,SURABAYA,,PT. HUAWEI PERSADA,Formal,1107,1
226,5,2020-06-10 03:08:53,5,2020-02-12,2020-06-10 03:08:53,SIDOARJO,,PT. ANA BATIK DIGITAL,Formal,1107,1
214,5,2020-06-10 03:08:53,5,2020-05-13,2020-06-10 03:08:53,SIDOARJO,,KAWAN LAMA GROUP,Formal,1107,0
227,5,2020-06-10 03:54:11,5,2020-05-13,2020-06-10 03:54:11,SIDOARJO,,PINUS MERAH ABADI,Formal,1113,1
228,5,2020-06-10 03:54:11,5,2019-10-23,2020-06-10 03:54:11,SIDOARJO,,MC DONALD,Formal,1113,1
229,5,2020-06-10 03:54:11,5,2020-05-13,2020-06-10 03:54:11,SIDOARJO,,MEGA CAHAYA MANDIRI,Formal,1113,1
230,5,2020-06-10 03:54:11,5,2020-02-04,2020-06-10 03:54:11,SIDOARJO,,PT. ANTIKA RAYA,Formal,1113,1
231,5,2020-06-10 03:54:11,5,2020-02-11,2020-06-10 03:54:11,LAMPUNG,,PT. TUNAS BARAT,Formal,1113,1
232,5,2020-06-10 03:54:11,5,2020-01-07,2020-06-10 03:54:11,SURABAYA,,BENGKEL OTOMOTIF,Formal,1113,1
233,5,2020-06-10 03:54:11,5,2020-02-04,2020-06-10 03:54:11,LAMONGAN,,PT. QUALITY WORK,Formal,1113,1
234,5,2020-06-10 03:54:11,5,2020-02-03,2020-06-10 03:54:11,SIDOARJO,,PT. OTTO MENARA GLOBALINDO,Formal,1113,1
235,5,2020-06-10 03:54:11,5,2020-05-12,2020-06-10 03:54:11,SURABAYA,,SERVICE MOBIL SA MARYONO,Formal,1113,1
236,5,2020-06-10 03:54:11,5,2019-10-22,2020-06-10 03:54:11,SIDOARJO,,CV MUSTIKA BERKAH ABADI,Formal,1113,1
237,5,2020-06-10 03:54:11,5,2019-10-22,2020-06-10 03:54:11,PACITAN,,BENGKEL MOBIL SIDOHARJO,Formal,1113,1
238,5,2020-06-10 03:54:11,5,2020-05-20,2020-06-10 03:54:11,SIDOARJO,,AGRINESIA,Formal,1113,1
241,5,2020-06-10 05:18:47,5,2020-04-30,2020-06-10 05:18:47,Sidoarjo,-,Ramayana Lestari Sentosa Tbk,Formal,1110,1
242,5,2020-06-10 05:18:47,5,2020-04-30,2020-06-10 05:18:47,-,-,Taman Wijaya,Formal,1110,1
243,5,2020-06-10 05:18:47,5,2019-07-31,2020-06-10 05:18:47,Balongbendo Sidoarjo,-,PT. Karya Baja Teknik,Formal,1110,1
244,5,2020-06-10 05:18:47,5,2019-04-30,2020-06-10 05:18:47,-,-,Duta Service,Formal,1110,1
245,5,2020-06-10 05:18:47,5,2019-04-30,2020-06-10 05:18:47,-,-,Bumen Redja Abadi Service,Formal,1110,1
246,5,2020-06-10 05:18:47,5,2019-04-30,2020-06-10 05:18:47,-,-,Service Mobil Maryono,Formal,1110,1
239,5,2020-06-10 05:18:47,5,2020-05-29,2020-06-10 05:18:47,Gedangan Sidoarjo,-,PT. Indomarco Prismatama,Formal,1110,2
240,5,2020-06-10 05:18:47,5,2020-05-29,2020-06-10 05:18:47,Gedangan Sidoarjo,-,PT. Sunpack ,Formal,1110,2
247,5,2020-06-10 07:39:37,5,2020-05-29,2020-06-10 07:39:37,-,-,Lottemart,Formal,1123,1
248,5,2020-06-10 07:39:37,5,2020-05-29,2020-06-10 07:39:37,-,,Marvel City,Formal,1123,1
249,5,2020-06-10 10:13:33,5,2020-05-05,2020-06-10 10:13:33, SIDOARJO,,BNTANG KARYASAMA,Formal,1116,1
250,5,2020-06-10 10:13:33,5,2020-05-11,2020-06-10 10:13:33,SIDOARJO,,AGRINESIA,Formal,1116,1
251,5,2020-06-10 10:13:33,5,2020-05-04,2020-06-10 10:13:33,SIDOARJO,,PT. INDOYOKE,Formal,1116,1
252,5,2020-06-10 10:13:33,5,2020-05-05,2020-06-10 10:13:33,SURABAYA,,TOENG MARKET,Formal,1116,1
253,5,2020-06-10 10:13:33,5,2020-05-12,2020-06-10 10:13:33,SIDOARJO,,BENGKEL ADE SANDY,Formal,1116,1
254,5,2020-06-10 10:13:33,5,2020-02-04,2020-06-10 10:13:33,SURABAYA,,AW RESTO,Formal,1116,1
255,5,2020-06-10 10:13:33,5,2020-01-14,2020-06-10 10:13:33,SIDOARJO,,PT. OSN ,Formal,1116,1
256,5,2020-06-10 10:13:33,5,2020-05-13,2020-06-10 10:13:33,SIDOARJO,,PT. BEKAL ABADI TRANS,Formal,1116,1
257,5,2020-06-10 10:13:33,5,2020-05-12,2020-06-10 10:13:33,SIDOARJO,,PT. BAJA MENARA INTI,Formal,1116,1
258,5,2020-06-10 10:13:33,5,2020-01-14,2020-06-10 10:13:33,SIDOARJO,,PT. DSN,Formal,1116,1
259,5,2020-06-10 10:13:33,5,2020-05-14,2020-06-10 10:13:33,SURABAYA,,TOENG MARKET,Formal,1116,1
1742,5,2020-07-13 11:04:12,5,2020-04-15,2020-07-13 11:04:12,GRESIK,,PT. EXCELLENT KARUNIA ABADI,Formal,1884,1
1743,5,2020-07-13 11:04:12,5,2019-09-10,2020-07-13 11:04:12,SIDOARJO,,PT. SUN PAPER SOURCE,Formal,1884,1
1744,5,2020-07-13 11:04:12,5,2020-04-15,2020-07-13 11:04:12,SIDOARJO,,PT. SARIMAS,Formal,1884,1
1745,5,2020-07-13 11:04:12,5,2020-05-12,2020-07-13 11:04:12,SIDOARJO,,PT. PAN PASIFIC,Formal,1884,1
1746,5,2020-07-13 11:04:12,5,2020-05-13,2020-07-13 11:04:12,SIDOARJO,,TOKO BUKU ONLINE,Formal,1884,1
1747,5,2020-07-13 11:04:12,5,2020-05-12,2020-07-13 11:04:12,SIDOARJO,,PT. MULYA GATRA,Formal,1884,1
1748,5,2020-07-13 11:04:12,5,2020-05-20,2020-07-13 11:04:12,SIDOARJO,,PT. MULIA,Formal,1884,1
1749,5,2020-07-13 11:04:12,5,2020-06-17,2020-07-13 11:04:12,KRIAN,,GURU SMK,Formal,1884,1
1750,5,2020-07-13 11:04:12,5,2020-05-19,2020-07-13 11:04:12,SIDOARJO,,PT. LONG SON,Formal,1884,1
1751,5,2020-07-13 11:04:12,5,2020-05-13,2020-07-13 11:04:12,SIDOARJO,,PT. MASINDO,Formal,1884,1
1752,5,2020-07-13 11:04:12,5,2020-05-12,2020-07-13 11:04:12,SIDOARJO,,PT. MOTASA,Formal,1884,1
1753,5,2020-07-13 11:04:12,5,2020-06-16,2020-07-13 11:04:12,SIDOARJO,,PT. SINERGI POWER SOURCE,Formal,1884,1
1754,5,2020-07-13 11:04:12,5,2020-05-19,2020-07-13 11:04:12,SIDOARJO,,PT. MULTI PASICIF,Formal,1884,1
1755,5,2020-07-13 11:04:12,5,2019-09-17,2020-07-13 11:04:12,SIDOARJO,,PT. ECODILS JAYA INDONESIA,Formal,1884,1
1756,5,2020-07-13 11:04:12,5,2020-05-19,2020-07-13 11:04:12,SIDOARJO,,PT. SUMBER MAKMUR SEJATI SEJAHTERA,Formal,1884,1
1757,5,2020-07-13 11:04:12,5,2020-05-20,2020-07-13 11:04:12,SIDOARJO,,PT. MULTI PASICIF,Formal,1884,1
2355,26,2020-07-16 08:00:31,26,2020-07-16,2020-07-16 08:00:31,Malang,,Usaha Mandiri Minuman Instant,Informal,1996,16
2360,26,2020-07-16 08:04:24,26,2019-12-04,2020-07-16 08:04:24,Malang,,Usaha Mandiri Hidroponik,Informal,1955,16
1797,5,2020-07-13 12:38:21,5,2020-04-01,2020-07-13 12:38:21,SIDOARJO,,PT. KREASI,Formal,1892,1
1798,5,2020-07-13 12:38:21,5,2020-03-11,2020-07-13 12:38:21,SIDOARJO,,PT. TATA BISNIS,Formal,1892,1
1799,5,2020-07-13 12:38:21,5,2020-03-04,2020-07-13 12:38:21,SURABAYA,,SUITE SURABAYA HOTEL,Formal,1892,1
1800,5,2020-07-13 12:38:21,5,2020-03-10,2020-07-13 12:38:21,SURABAYA,,OPTIK MELAWAI,Formal,1892,1
1801,5,2020-07-13 12:38:21,5,2020-03-11,2020-07-13 12:38:21,SIDOARJO,,PT. ALAM JAYA,Formal,1892,1
1802,5,2020-07-13 12:38:21,5,2020-04-15,2020-07-13 12:38:21,SIDOARJO,,PT. MULTI SOUNINDO,Formal,1892,1
1803,5,2020-07-13 12:38:21,5,2020-04-14,2020-07-13 12:38:21,SURABAYA,,KAI,Formal,1892,1
260,5,2020-06-10 10:13:33,5,2020-05-19,2020-06-10 10:13:33,SIDOARJO,,ANUGRAH JAYA,Formal,1116,1
261,5,2020-06-10 10:13:33,5,2020-05-11,2020-06-10 10:13:33,SIDOARJO,,BINTANG KARYA SAMA,Formal,1116,1
262,5,2020-06-10 10:13:33,5,2020-05-14,2020-06-10 10:13:33,SIDOARJO,,UD SRIJAYA,Formal,1116,1
263,5,2020-06-10 10:13:33,5,2020-05-01,2020-06-10 10:13:33,SIDOARJO,,PT. JACOBIS,Formal,1116,1
264,5,2020-06-10 11:02:17,5,2019-11-12,2020-06-10 11:02:17,MALANG,,WIRAUSAHA,Formal,1164,1
265,5,2020-06-10 11:02:17,5,2019-09-30,2020-06-10 11:02:17,SEPANJANG SIDOARJO,,MITRA UTAMA MOTOR ,Formal,1164,1
266,5,2020-06-10 11:02:17,5,2020-05-12,2020-06-10 11:02:17,SIDOARJO,,BENGKEL JAYA MOTOR,Formal,1164,1
267,5,2020-06-10 11:02:17,5,2019-10-01,2020-06-10 11:02:17,SIDOARJO,,SUKMA MOTOR,Formal,1164,1
268,5,2020-06-10 11:02:17,5,2019-10-07,2020-06-10 11:02:17,SIDOARJO,,TIRTO AGUNG MOTOR,Formal,1164,1
269,5,2020-06-10 11:02:17,5,2020-01-14,2020-06-10 11:02:17,SIDOARJO,,PABRIK CAT KAYU,Formal,1164,1
270,5,2020-06-10 11:02:17,5,2019-09-11,2020-06-10 11:02:17,SIDOARJO,,BENGKEL MERDEKA JAYA MOTOR,Formal,1164,1
271,5,2020-06-10 11:02:17,5,2019-09-30,2020-06-10 11:02:17,SIDOARJO,,PT. CEMERLANG,Formal,1164,1
272,5,2020-06-10 11:02:17,5,2019-09-30,2020-06-10 11:02:17,KUSUMA BANGSA SURABAYA,,CV ABI MOTOR,Formal,1164,1
273,5,2020-06-10 11:02:17,5,2020-05-04,2020-06-10 11:02:17,SURABAYA,,BENGKEL MITRA MOTOR,Formal,1164,1
275,5,2020-06-10 11:02:17,5,2019-09-18,2020-06-10 11:02:17,MALANG,,CV NUSANTARA KARYATAMA,Formal,1164,1
276,5,2020-06-10 11:02:17,5,2020-05-12,2020-06-10 11:02:17,SIDOARJO,,DEASY MOTOR,Formal,1164,1
277,5,2020-06-10 11:02:17,5,2019-09-30,2020-06-10 11:02:17,SIDOARJO,,MITRA UTAMA MOTOR,Formal,1164,1
278,5,2020-06-10 11:02:17,5,2019-11-06,2020-06-10 11:02:17,SURABAYA,,AHASS KENJERAN,Formal,1164,1
274,5,2020-06-10 11:02:17,5,2020-01-07,2020-06-10 11:02:17,SURABAYA,,JNT ,Formal,1164,0
279,5,2020-06-10 11:51:16,5,2020-05-04,2020-06-10 11:51:16,SIDOARO,,PT GRITA ARTA KREAMINDO,Formal,1166,1
280,5,2020-06-10 11:51:16,5,2020-05-13,2020-06-10 11:51:16,SURABAYA,,BENGKEL DIKA,Formal,1166,1
281,5,2020-06-10 11:51:16,5,2020-06-10,2020-06-10 11:51:16,SIDOARO,,SURYA KENCANA VARIASI MOTOR,Formal,1166,1
282,5,2020-06-10 11:51:16,5,2020-01-21,2020-06-10 11:51:16,SURABAYA,,ASTRA ,Formal,1166,1
283,5,2020-06-10 11:51:16,5,2020-06-10,2020-06-10 11:51:16,SIDOARJO,,BENGKEL DUNIA MOTOR ,Formal,1166,1
284,5,2020-06-10 11:51:16,5,2020-06-10,2020-06-10 11:51:16,SIDOARJO,,ANDI JAYA MOTOR,Formal,1166,1
285,5,2020-06-10 11:51:16,5,2020-05-12,2020-06-10 11:51:16,SIDOARJO,,PT GRITA ARTA KREAMINDO,Formal,1166,1
286,5,2020-06-10 11:51:16,5,2020-05-04,2020-06-10 11:51:16,SURABAYA,,SURYA KENCANA VARIASI MOTOR,Formal,1166,1
287,5,2020-06-10 11:51:16,5,2020-05-10,2020-06-10 11:51:16,SIDOARJO,,PT GARUDA FOOD,Formal,1166,1
288,5,2020-06-10 11:51:16,5,2020-05-21,2020-06-10 11:51:16,SIDOARJO,,AHAS DIRGANTARA,Formal,1166,1
289,5,2020-06-10 11:51:16,5,2020-05-12,2020-06-10 11:51:16,SURABAYA,,HARSUN MTOR,Formal,1166,1
290,5,2020-06-10 11:51:16,5,2020-05-20,2020-06-10 11:51:16,SIDOARJO,,UD SANGKAR MAS,Formal,1166,1
291,5,2020-06-10 11:51:16,5,2020-05-01,2020-06-10 11:51:16,MADURA,,WIRAUSAHA,Formal,1166,1
292,5,2020-06-10 11:51:16,5,2020-05-10,2020-06-10 11:51:16,SIDOARJO,,AHAS BRKAH,Formal,1166,1
293,5,2020-06-10 11:51:16,5,2020-05-10,2020-06-10 11:51:16,SIDOARJO,,UD SANGKAR MAS,Formal,1166,1
294,5,2020-06-10 11:51:16,5,2020-06-10,2020-06-10 11:51:16,SIDOARJO,,UD SANGKAR MAS,Formal,1166,1
798,21,2020-06-12 03:56:47,21,2019-06-07,2020-06-12 03:56:47,-,,PT.FLAMBOYAN,Formal,1280,1
295,13,2020-06-11 01:23:20,13,2020-06-01,2020-06-11 01:23:45,Bojonegoro ,Masing Masing Peserta ,Wirausaha Mandiri ,Informal,146,16
302,13,2020-06-11 01:50:26,13,2019-06-01,2020-06-11 01:50:26,Bojonegoro - Jawa Timur ,Masing Masing Peserta ,Wirausaha mandiri ,Informal,190,16
303,13,2020-06-11 01:59:40,13,2019-06-01,2020-06-11 01:59:40,Bojonegoro- Jawa Timur ,Masing Masing Peserta ,Wirausaha Mandiri ,Informal,147,10
304,13,2020-06-11 01:59:40,13,2019-09-01,2020-06-11 01:59:40,Bojonegoro- jawa Timur ,Masing Masing peserta ,Wirausaha mandiri,Formal,147,5
306,13,2020-06-11 02:03:11,13,2019-06-01,2020-06-11 02:03:11,Bojonegoro - Jawa Timur ,Masing Masing peserta ,Wirausaha mandiri ,Informal,202,2
296,13,2020-06-11 01:34:05,13,2019-08-01,2020-06-11 01:43:03,Masing Masing Peserta ,Masing Masing Peserta ,Wirausaha mandiri ,Informal,189,4
300,13,2020-06-11 01:34:05,13,2019-12-01,2020-06-11 01:43:03,Bojonegoro - Jawa Timur,Masing Masing Peserta ,Wirausaha Mandiri ,Formal,189,4
297,13,2020-06-11 01:34:05,13,2019-12-01,2020-06-11 01:43:03,Lamongan Jawa Timur ,"0",CV. Prima Medika ,Formal,189,1
298,13,2020-06-11 01:34:05,13,2019-12-01,2020-06-11 01:43:03,Lamongan Jawa Timur ,"0",PT. Bumi Mulia Inter Nusa ,Formal,189,1
299,13,2020-06-11 01:34:05,13,2019-12-01,2020-06-11 01:43:03,Bojonegoro - Jawa Timur,"0",PT. Megah Sentosa ,Formal,189,1
301,13,2020-06-11 01:48:09,13,2019-06-01,2020-06-11 01:48:09,Bojonegoro -  Jawa Timur ,Telepon Peserta masing Masing ,Wirausaha Mandiri,Informal,144,16
305,13,2020-06-11 02:03:11,13,2019-06-01,2020-06-11 02:04:13,Bojonegoro- Jawa Timur ,Masing Masing peserta,Wirausaha Mandiri ,Formal,202,14
701,21,2020-06-12 03:01:02,21,2019-07-28,2020-06-12 03:01:02,MADIUN,,PT.FIF,Formal,1262,1
702,21,2020-06-12 03:01:02,21,2019-07-28,2020-06-12 03:01:02,MAGETAN,,TOKO ELEKTRONIKA,Formal,1262,1
703,21,2020-06-12 03:01:02,21,2019-07-28,2020-06-12 03:01:02,MADIUN,,PT.DANA MANDIRI,Formal,1262,1
699,21,2020-06-12 03:01:02,21,2019-07-28,2020-06-12 03:01:02,MAGETAN,,"SERVIS, PEMELIHARAAN INSTALASI LISTRIK",Informal,1262,3
311,13,2020-06-11 02:12:58,13,2019-06-01,2020-06-11 02:53:36,Semarang Jawa tengan ,"0",PT. PANCAWARA INDONESIA ,Formal,201,1
314,13,2020-06-11 02:53:36,13,2019-06-01,2020-06-11 02:53:36,Sidoarjo jawa timur ,"0",PT. Alumada Arta Prima ,Formal,201,1
321,13,2020-06-11 02:53:36,13,2019-11-02,2020-06-11 02:53:36,Bali- Indonesia ,"0",Bakmi GM ,Formal,201,1
707,21,2020-06-12 03:05:46,21,2019-11-01,2020-06-12 03:05:46,BLK PONOROGO,,ASISTEN INSTRUKTUR,Formal,1409,1
708,21,2020-06-12 03:05:46,21,2019-10-01,2020-06-12 03:05:46,PONOROGO,,LPK BNS,Formal,1409,1
705,21,2020-06-12 03:05:46,21,2019-11-04,2020-06-12 03:05:46,PONOROGO,,LPK,Formal,1409,3
706,21,2020-06-12 03:05:46,21,2019-10-21,2020-06-12 03:05:46,PONOROGO,,BENGKEL LAS,Informal,1409,2
711,20,2020-06-12 03:07:50,20,2019-10-01,2020-06-12 03:07:50,Pasuruan,,wirausaha ( Jasa Rias),Informal,881,11
719,13,2020-06-12 03:10:27,13,2019-10-01,2020-06-12 03:10:27,"Bojonegoro, jawa Timur",Masing Masing Peserta,Wirausaha mandiri ,Informal,186,6
720,13,2020-06-12 03:10:27,13,2019-07-09,2020-06-12 03:10:27,"Bojonegoro, jawa Timur ",Masing Masing Peserta,Wirausaha mandiri ,Informal,186,5
732,21,2020-06-12 03:17:47,21,2019-12-20,2020-06-12 03:17:47,PONOROGO,,KK. SALON RAMBUT,Informal,1426,16
733,20,2020-06-12 03:19:00,20,2019-10-01,2020-06-12 03:19:00,Pasuruan,,Bengkel Las,Informal,879,7
734,20,2020-06-12 03:19:00,20,2019-11-01,2020-06-12 03:19:00,Pasuruan,,PT. SPINDO ENGINERING INDONESIA,Formal,879,6
801,21,2020-06-12 03:56:47,21,2019-06-07,2020-06-12 03:56:47,-,,NCC GROUP,Formal,1280,1
802,21,2020-06-12 03:56:47,21,2019-06-07,2020-06-12 03:56:47,JENANGAN ,,LPK BNS,Formal,1280,1
316,13,2020-06-11 02:53:36,13,2019-08-01,2020-06-11 02:53:36,Pasuruan - Jawa Timur ,"0",PT. Buana Megah ,Formal,201,1
317,13,2020-06-11 02:53:36,13,2019-08-01,2020-06-11 02:53:36,Pandaan Pasuruan Jawa Timur ,"0",PT. CS2 Pola Sehat ,Formal,201,1
318,13,2020-06-11 02:53:36,13,2019-12-01,2020-06-11 02:53:36,Lamongan Jawa Timur ,"0",PT. KARTIKA MULTI TEKNIK ,Formal,201,1
319,13,2020-06-11 02:53:36,13,2019-08-01,2020-06-11 02:53:36,Surabaya - Jawa Timur ,"0",PT.ESANDAR ARTA MAS ,Formal,201,1
313,13,2020-06-11 02:53:36,13,2019-06-01,2020-06-11 02:53:36,Pandaan Pasuruan - Jawa Timur ,"0",DROP CV,Formal,201,2
320,13,2020-06-11 02:53:36,13,2019-11-01,2020-06-11 02:53:36,Bojonegoro - Jawa Timur ,"0",Wirausaha Mandiri ,Informal,201,2
315,13,2020-06-11 02:53:36,13,2019-08-01,2020-06-11 02:53:36,Bojonegoro - Jawa Timur ,"0",Wirausaha Mandiri ,Formal,201,5
324,22,2020-06-11 03:25:39,22,2019-04-24,2020-06-11 03:25:39,Desa Sumberejo Kec. Besuki,-,usaha konveksi,Informal,648,16
323,22,2020-06-11 03:23:07,22,2019-04-17,2020-06-11 03:26:07,Desa Sumberanyar Kec. Mlandingan,-,usaha batik,Informal,674,16
322,22,2020-06-11 03:21:03,22,2019-04-26,2020-06-11 03:26:35,Desa Sumberpinang Kec. Mlandingan,-,usaha catering,Informal,650,15
326,13,2020-06-11 03:28:01,13,2019-06-12,2020-06-11 03:28:01,Jakarta ,"0",Perum Bulog ,Formal,207,1
327,13,2020-06-11 03:28:01,13,2019-06-10,2020-06-11 03:28:01,"Bojonegoro, Jawa Timur ","0",PT. Wom Finance ,Formal,207,1
